GNF_REG_ID	CPD_SID	ASSAY_ID	ASSAY_NAME	Cell line name	EXP_ID	FUZZY	IC50	STDV	R2	NOTE	TOP	BOTTOM	SLOPE	20	5	1.25	0.3125	0.07813	0.019531	0.004883	0.0012207
GNF-00-0558-2578-0	SID7452557	6338	SNU-398-ECHO	SNU-398	69964	=	0.37	0.129	0.985		1.028	0.083	-1.323	0.1366	0.0815	0.1977	0.663	0.855	1.006	0.989	1.104
GNF-00-0558-2578-0	SID7452557	6338	SNU-398-ECHO	SNU-398	69964	=	0.51	0.238	0.916	Steep Curve	0.908	0.162	-2.819	0.1543	0.1766	0.2094	0.764	0.813	0.824	0.826	1.159
GNF-00-0558-2578-0	SID7452557	6526	SNU-423-ECHO	SNU-423	72431	>	20.0		0.536		0.948	0.3	-0.522	0.682	0.7	0.975	0.795	0.996	0.806	1.025	0.947
GNF-00-0558-2578-0	SID7452557	6526	SNU-423-ECHO	SNU-423	72431	>	20.0				0.902	0.3		0.676	0.882	0.895	1.074	0.875	1.071	1.068	0.902
GNF-00-0558-2578-0	SID7452557	6526	SNU-423-ECHO	SNU-423	72431	=	17.118	6.011	0.922	Curve Extrapolation (Bottom)	1.009	0.0	-0.975	0.468	0.758	1.004	0.907	0.937	1.008	1.031	1.082
GNF-00-0558-2578-0	SID7452557	6208	SW1088-ECHO	SW1088	69847	>	20.0				1.174	0.3		1.226	0.789	1.186	0.824	0.99	0.94	1.06	1.174
GNF-00-0558-2578-0	SID7452557	6208	SW1088-ECHO	SW1088	69847	>	20.0				0.968	0.3		1.252	0.687	1.011	1.069	0.846	0.903	0.843	0.968
GNF-00-0558-2578-0	SID7452557	6208	SW1088-ECHO	SW1088	69847	>	20.0		0.826		1.062	0.0	-3.33	0.78	0.517	1.242	1.012	0.988	1.087	1.06	0.976
GNF-00-0558-2578-0	SID7452557	6690	SW403-ECHO	SW403	73850	>	20.0				1.056	0.3		0.743	0.482	0.653	0.584	0.65	1.211	0.894	1.056
GNF-00-0558-2578-0	SID7452557	6690	SW403-ECHO	SW403	73850	>	20.0				0.8	0.3		0.669	0.643	0.752	0.794	0.823	0.794	1.161	0.73
GNF-00-0558-2578-0	SID7452557	6690	SW403-ECHO	SW403	73850	>	20.0				1.021	0.3		0.814	0.921	0.581	0.77	0.649	0.907	0.942	1.021
GNF-00-0558-2578-0	SID7452557	6313	SW48-ECHO	SW48	69901	=	0.781	0.223	0.977	Partial Inhibition	1.116	0.434	-1.601	0.429	0.476	0.654	0.977	1.137	1.141	1.165	1.013
GNF-00-0558-2578-0	SID7452557	6313	SW48-ECHO	SW48	69901	=	1.02	0.572	0.948	Partial Inhibition	1.103	0.356	-1.577	0.357	0.42	0.665	1.013	1.043	1.263	0.996	1.087
GNF-00-0558-2578-0	SID7452557	6313	SW48-ECHO	SW48	69901	=	0.644	0.077	0.992	Partial Inhibition	1.134	0.489	-2.598	0.507	0.475	0.587	1.051	1.091	1.107	1.174	1.16
GNF-00-0558-2578-0	SID7452557	6209	SW480-ECHO	SW480	69848	=	0.268	0.298	0.975		1.119	0.3	-0.607	0.769	0.409	0.569	0.628	0.906	0.982	1.009	1.114
GNF-00-0558-2578-0	SID7452557	6209	SW480-ECHO	SW480	69848	=	0.432	0.158	0.997		1.124	0.3	-0.534	0.849	0.487	0.583	0.744	0.909	0.976	1.054	1.093
GNF-00-0558-2578-0	SID7452557	6209	SW480-ECHO	SW480	69848	=	0.511	0.246	0.984		0.998	0.274	-0.796	0.801	0.373	0.515	0.718	0.822	0.999	0.993	0.959
GNF-00-0558-2578-0	SID7452557	6288	SW579-ECHO	SW579	69864	=	0.402	0.151	0.98		1.093	0.04	-1.427	0.0912	0.0353	0.1824	0.706	0.926	1.068	1.215	1.026
GNF-00-0558-2578-0	SID7452557	6288	SW579-ECHO	SW579	69864	=	0.28	0.109	0.979		1.062	0.074	-1.057	0.1246	0.0595	0.255	0.567	0.788	1.088	1.096	0.977
GNF-00-0558-2578-0	SID7452557	6288	SW579-ECHO	SW579	69864	=	0.499	0.152	0.959		0.968	0.06	-1.45	0.089	0.0564	0.2641	0.662	0.866	1.139	0.944	0.855
GNF-00-0558-2578-0	SID7452557	6408	T24-ECHO	T24	70580	=	3.935	0.902	0.976		1.098	0.093	-1.688	0.1505	0.503	0.939	1.214	1.065	1.097	1.046	1.077
GNF-00-0558-2578-0	SID7452557	6408	T24-ECHO	T24	70580	=	3.309	0.66	0.972	Steep Curve	1.0	0.131	-2.937	0.1356	0.33	0.955	0.951	0.897	1.053	1.097	1
GNF-00-0558-2578-0	SID7452557	6408	T24-ECHO	T24	70580	=	4.204	1.109	0.94		0.896	0.0	-0.997	0.1049	0.485	0.614	0.837	1.004	0.845	1.289	0.852
GNF-00-0558-2578-0	SID7452557	6376	T3M-4-ECHO	T3M-4	69912	=	10.034	1.912	0.919	Steep Curve	1.079	0.3	-3.022	0.386	0.994	1.126	1.123	1.078	1.021	1.182	0.945
GNF-00-0558-2578-0	SID7452557	6376	T3M-4-ECHO	T3M-4	69912	>	20.0							0.5	1.197	1.205	1.047	1.115	1.065	0.991	0.953
GNF-00-0558-2578-0	SID7452557	6376	T3M-4-ECHO	T3M-4	69912	>	20.0		0.822		1.075	0.0	-3.33	0.558	1.115	1.218	1.003	1.08	0.939	1.121	1.038
GNF-00-0558-2578-0	SID7452557	6375	T-47D-ECHO	T-47D	69911	=	9.76	2.573	0.95	Missing Bottom	0.97	0.0	-0.748	0.323	0.648	0.829	0.803	0.927	0.986	1.029	0.953
GNF-00-0558-2578-0	SID7452557	6375	T-47D-ECHO	T-47D	69911	=	10.171	4.695	0.904	Missing Bottom	0.994	0.0	-0.916	0.32	0.715	0.797	0.92	1.106	1.019	0.876	1.022
GNF-00-0558-2578-0	SID7452557	6375	T-47D-ECHO	T-47D	69911	=	13.404	2.147	0.979	Missing Bottom	0.953	0.0	-1.185	0.366	0.725	0.903		0.933	0.937	1.018	0.917
GNF-00-0558-2578-0	SID7452557	6483	TCC-PAN2-ECHO	TCC-PAN2	70853	=	0.574	0.257	0.988		0.872	0.182	-0.969	0.2185	0.243	0.388	0.668	0.729	0.862	0.878	1.313
GNF-00-0558-2578-0	SID7452557	6483	TCC-PAN2-ECHO	TCC-PAN2	70853	=	0.474	0.279	0.989		0.913	0.205	-0.657	0.248	0.364	0.413	0.62	0.763	0.827	0.846	0.927
GNF-00-0558-2578-0	SID7452557	6483	TCC-PAN2-ECHO	TCC-PAN2	70853	=	1.745	1.152	0.963		0.864	0.1	-0.551	0.2397	0.341	0.595	0.643	0.684	0.816	0.702	0.874
GNF-00-0558-2578-0	SID7452557	6413	TE-11-ECHO	TE-11	70581	=	1.401	0.428	0.971		0.943	0.0	-1.701	0.0442	0.0329	0.563	0.78	1.001	1.034	0.917	0.88
GNF-00-0558-2578-0	SID7452557	6413	TE-11-ECHO	TE-11	70581	=	2.222	1.147	0.907	Steep Curve	0.931	0.0	-2.153	0.02009	0.118	0.75	0.746	0.974	1.116	1.031	0.753
GNF-00-0558-2578-0	SID7452557	6413	TE-11-ECHO	TE-11	70581	=	1.475	0.935	0.935		1.008	0.0	-1.259	0.0369	0.0841	0.652	0.828	0.809	1.047	0.976	1.178
GNF-00-0558-2578-0	SID7452557	6692	TE-9-ECHO	TE-9	73851	=	1.08	0.348	0.976		0.95	0.099	-1.813	0.1176	0.13	0.479	0.841	1.02	1.032	0.891	0.869
GNF-00-0558-2578-0	SID7452557	6692	TE-9-ECHO	TE-9	73851	=	1.234	0.198	0.982		0.996	0.078	-2.17	0.0557	0.1486	0.521	0.974	1.01	1.067	1.008	0.877
GNF-00-0558-2578-0	SID7452557	6692	TE-9-ECHO	TE-9	73851	=	1.517	0.307	0.992		1.005	0.139	-2.933	0.1475	0.1558	0.694	0.973	0.966	1.064	1.041	0.971
GNF-00-0558-2578-0	SID7452557	6549	THP-1-ECHO	THP-1	71854	=	1.308	1.111	0.928		1.018	0.25	-0.929	0.335	0.36	0.706	0.8	1.045	0.865	1.016	1.102
GNF-00-0558-2578-0	SID7452557	6549	THP-1-ECHO	THP-1	71854	=	2.012	1.03	0.94		1.0	0.147	-0.945	0.2501	0.358	0.739	0.768	1.079	0.906	1.036	0.991
GNF-00-0558-2578-0	SID7452557	6549	THP-1-ECHO	THP-1	71854	=	1.063	0.322	0.969	Partial Inhibition	0.999	0.3	-2.659	0.332	0.34	0.571	0.989	0.952	1.107	0.999	0.924
GNF-00-0558-2578-0	SID7452557	6550	Toledo-ECHO	Toledo	71855	=	1.329	0.518	0.976	Partial Inhibition	0.909	0.3	-1.51	0.34	0.358	0.621	0.862	0.835	0.883	0.919	0.974
GNF-00-0558-2578-0	SID7452557	6550	Toledo-ECHO	Toledo	71855	=	1.525	0.948	0.954	Partial Inhibition	1.124	0.3	-1.34	0.412	0.393	0.796	0.983	1.206	1.151	1.138	1.022
GNF-00-0558-2578-0	SID7452557	6550	Toledo-ECHO	Toledo	71855	=	1.571	0.465	0.966		0.996	0.232	-1.449	0.2775	0.3054	0.724	0.842	1.071	0.974	1.037	0.95
GNF-00-0558-2578-0	SID7452557	6424	TOV-112D-ECHO	TOV-112D	69965	=	0.886	0.173	0.985	Steep Curve	0.906	0.129	-2.333	0.07	0.2087	0.359	0.859	0.892	0.886	0.963	0.87
GNF-00-0558-2578-0	SID7452557	6424	TOV-112D-ECHO	TOV-112D	69965	=	0.598	0.065	0.995		0.973	0.086	-1.638	0.0559	0.1555	0.2775	0.752	0.938	0.985	0.937	0.996
GNF-00-0558-2578-0	SID7452557	6424	TOV-112D-ECHO	TOV-112D	69965	=	0.748	0.37	0.943		1.094	0.0	-0.799	0.0827	0.1828	0.393	0.853	0.782	1.141	0.963	1.171
GNF-00-0558-2578-0	SID7452557	6277	U-87MG-ECHO	U-87MG	69885	=	11.312	2.478	0.9	Missing Bottom	1.004	0.0	-1.332	0.321	0.747	0.973	0.921	1.099	1.126	0.956	0.89
GNF-00-0558-2578-0	SID7452557	6277	U-87MG-ECHO	U-87MG	69885	=	16.999	2.192	0.984	Missing Bottom	0.932	0.0	-1.186	0.418	0.764	0.876	0.928	0.886	0.965	1.157	0.946
GNF-00-0558-2578-0	SID7452557	6277	U-87MG-ECHO	U-87MG	69885	=	8.425	3.604	0.877		1.091	0.001	-1.509	0.2979	0.648	1.258	1.04	1.125	0.971	1.098	1.054
GNF-00-0558-2578-0	SID7452557	6551	U-937-ECHO	U-937	71856	=	2.412	0.228	0.998		0.981	0.113	-2.734	0.1151	0.2174	0.857	0.992	0.958	1.001	0.954	0.999
GNF-00-0558-2578-0	SID7452557	6551	U-937-ECHO	U-937	71856	=	1.862	0.409	0.984		0.997	0.107	-1.865	0.1256	0.2156	0.722	0.938	0.922	1.061	0.962	1.063
GNF-00-0558-2578-0	SID7452557	6551	U-937-ECHO	U-937	71856	=	2.472	0.23	0.998		1.036	0.128	-2.505	0.1323	0.2615	0.895	1.048	1.017	1.038	1.013	1.058
GNF-00-0558-2578-0	SID7452557	6314	UACC-257-ECHO	UACC-257	69902	=	5.692	1.949	0.935	Steep Curve	0.872	0.044	-2.339	0.0853	0.52	0.847	0.886	0.884	0.786	0.778	1.024
GNF-00-0558-2578-0	SID7452557	6314	UACC-257-ECHO	UACC-257	69902	=	7.731	1.228	0.984	Steep Curve	0.943	0.005	-2.78	0.0669	0.728	0.942	0.858	0.952	0.993	0.97	0.94
GNF-00-0558-2578-0	SID7452557	6314	UACC-257-ECHO	UACC-257	69902	=	4.796	3.718	0.962		1.051	0.0	-1.141	0.0669	0.621	0.791	0.966	1.018	1.063	1.095	1.079
GNF-00-0558-2578-0	SID7452557	6315	VMRC-RCW-ECHO	VMRC-RCW	69903	>	20.0				0.952	0.0		0.616	0.718	0.795	0.817	0.899	1.043	1.014	0.952
GNF-00-0558-2578-0	SID7452557	6315	VMRC-RCW-ECHO	VMRC-RCW	69903	>	20.0		0.977		1.096	0.0	-0.341	0.529	0.712	0.821	0.87	0.94	1	1.005	1.098
GNF-00-0558-2578-0	SID7452557	6315	VMRC-RCW-ECHO	VMRC-RCW	69903	>	20.0		0.957		0.948	0.3	-0.918	0.571	0.745	0.742	0.946	0.971	0.984	0.916	0.903
GNF-00-0558-2578-0	SID7452557	6339	WM-266-4-ECHO	WM-266-4	69966	=	4.646	1.245	0.983		1.025	0.0	-1.232	0.1425	0.491	0.86	0.956	1.09	0.976	1.076	0.978
GNF-00-0558-2578-0	SID7452557	6339	WM-266-4-ECHO	WM-266-4	69966	=	4.43	2.279	0.913		0.991	0.212	-1.82	0.257	0.565	0.885	1.169	0.943	0.93	0.902	1.034
GNF-00-0558-2578-0	SID7452557	6339	WM-266-4-ECHO	WM-266-4	69966	=	5.219	0.742	0.988		1.04	0.017	-1.451	0.1441	0.548	0.913	1.05	1.097	0.98	1.055	1.01
GNF-00-0558-2578-0	SID7452557	6289	YH13-ECHO	YH13	69865	=	2.708	1.474	0.924		0.953	0.0	-0.753	0.1496	0.341	0.685	0.787	0.823	0.878	0.86	1.126
GNF-00-0558-2578-0	SID7452557	6289	YH13-ECHO	YH13	69865	=	0.894	0.699	0.932	Low Confidence	0.911	0.3	-0.915	0.397	0.33	0.627	0.678	0.872	0.969	0.89	0.862
GNF-00-0558-2578-0	SID7452557	6289	YH13-ECHO	YH13	69865	=	1.453	0.875	0.953		0.904	0.113	-0.843	0.1842	0.337	0.509	0.776	0.752	1.004	0.887	0.855
GNF-00-0558-2578-0	SID7452557	6244	ZR-75-1-ECHO	ZR-75-1	69884	=	4.84	0.318	0.997		0.964	0.442	-3.33	0.447	0.688	0.98	0.947	0.968	0.955	1.171	0.965
GNF-00-0558-2578-0	SID7452557	6244	ZR-75-1-ECHO	ZR-75-1	69884	=	18.668	13.531	0.903	Flat Curve	0.996	0.0	-0.346	0.447	0.688	0.692	0.805	0.849	0.845	1.031	0.94
GNF-00-0558-2578-0	SID7452557	6244	ZR-75-1-ECHO	ZR-75-1	69884	=	5.146	3.052	0.905	Steep Curve	0.918	0.3	-2.271	0.327	0.617	0.913	0.83	0.799	0.993	0.95	0.998
GNF-00-0558-2660-3	SID12676365	6356	5637-ECHO	5637	69913	=	0.015	0.005	0.977	Steep Curve	0.997	0.196	-2.075	0.3012	0.1403	0.2201	0.132	0.2105	0.497	0.919	0.999
GNF-00-0558-2660-3	SID12676365	6356	5637-ECHO	5637	69913	=	0.014	0.003	0.986	Steep Curve	0.953	0.279	-3.33	0.327	0.2413	0.2346	0.3128	0.285	0.453	0.969	0.92
GNF-00-0558-2660-3	SID12676365	6512	22Rv1-ECHO	22Rv1	72418	=	0.003	0.001	0.933	Curve Extrapolation (Top)	1.0	0.186	-1.244	0.0813	0.2779	0.1679	0.1619	0.2387	0.3005	0.438	0.825
GNF-00-0558-2660-3	SID12676365	6512	22Rv1-ECHO	22Rv1	72418	=	0.004	0.003	0.963		0.8	0.131	-1.526	0.1298	0.1921	0.0972	0.095	0.1803	0.138	0.432	0.682
GNF-00-0558-2660-3	SID12676365	6512	22Rv1-ECHO	22Rv1	72418	=	0.005	0.002	0.917		0.8	0.185	-2.42	0.1913	0.1396	0.1426	0.1374	0.336	0.1802	0.481	0.767
GNF-00-0558-2660-3	SID12676365	6227	786-O-ECHO	786-O	69866	=	0.009	0.002	0.982		1.0	0.204	-1.15	0.1545	0.1603	0.2595	0.2624	0.2595	0.434	0.717	0.956
GNF-00-0558-2660-3	SID12676365	6227	786-O-ECHO	786-O	69866	=	0.012	0.007	0.926	Steep Curve	0.8	0.226	-3.266	0.0853	0.2765	0.1824	0.2618	0.326	0.3147	0.774	0.788
GNF-00-0558-2660-3	SID12676365	6227	786-O-ECHO	786-O	69866	=	0.021	0.015	0.932		0.8	0.106	-1.52	0.1592	0.318	0.1021	0.1261	0.0931	0.55	0.604	0.862
GNF-00-0558-2660-3	SID12676365	6228	A-204-ECHO	A-204	69867	<	0.001		0.976		1.2	0.11	-0.998	0.1012	0.0737	0.1231	0.1024	0.1523	0.1944	0.2535	0.587
GNF-00-0558-2660-3	SID12676365	6228	A-204-ECHO	A-204	69867	<	0.001		0.987		1.2	0.113	-1.098	0.1254	0.0936	0.1162	0.1003	0.1211	0.1768	0.2288	0.538
GNF-00-0558-2660-3	SID12676365	6228	A-204-ECHO	A-204	69867	<	0.001		0.996		0.985	0.088	-0.65	0.0792	0.0834	0.111	0.1086	0.1205	0.1715	0.2771	0.441
GNF-00-0558-2660-3	SID12676365	6188	A-253-ECHO	A-253	73828	=	0.004	0.0	0.993		1.0	0.091	-1.54	0.0536	0.0893	0.0979	0.0807	0.125	0.1885	0.429	0.88
GNF-00-0558-2660-3	SID12676365	6188	A-253-ECHO	A-253	73828	=	0.003	0.0	0.994	Curve Extrapolation (Top)	1.0	0.098	-1.172	0.0677	0.0881	0.1012	0.1216	0.1485	0.1748	0.433	0.773
GNF-00-0558-2660-3	SID12676365	6188	A-253-ECHO	A-253	73828	=	0.002	0.0	0.986	Curve Extrapolation (Top)	1.0	0.094	-1.368	0.0507	0.0625	0.1172	0.108	0.1244	0.1745	0.325	0.754
GNF-00-0558-2660-3	SID12676365	6669	A2780-ECHO	A2780	73829	=	0.017	0.009	0.954		1.0	0.255	-0.818	0.2677	0.2905	0.163	0.406	0.435	0.564	0.813	0.953
GNF-00-0558-2660-3	SID12676365	6669	A2780-ECHO	A2780	73829	=	0.018	0.01	0.99		1.108	0.248	-0.687	0.2444	0.2318	0.351	0.359	0.451	0.671	0.873	0.983
GNF-00-0558-2660-3	SID12676365	6669	A2780-ECHO	A2780	73829	=	0.029	0.011	0.991		0.969	0.184	-0.92	0.1441	0.2355	0.1915	0.2803	0.407	0.625	0.874	0.91
GNF-00-0558-2660-3	SID12676365	6528	A3/KAW-ECHO	A3/KAW	71839	<	0.001		0.992		1.2	0.221	-3.33	0.2176	0.2423	0.2209	0.243	0.2027	0.2157	0.2163	0.676
GNF-00-0558-2660-3	SID12676365	6528	A3/KAW-ECHO	A3/KAW	71839	=	0.002	0.0	0.993	Curve Extrapolation (Top)	1.0	0.221	-2.117	0.1924	0.2037	0.2377	0.2414	0.2232	0.2339	0.3056	0.766
GNF-00-0558-2660-3	SID12676365	6528	A3/KAW-ECHO	A3/KAW	71839	<	0.001		0.987		1.196	0.249	-2.127	0.25	0.2664	0.2415	0.2133	0.2546	0.2749	0.2874	0.687
GNF-00-0558-2660-3	SID12676365	6414	A-375-ECHO	A-375	70569	=	0.002	0.0	0.996	Missing Top	1.0	0.037	-1.988	0.02957	0.02218	0.02033	0.0407	0.0416	0.0823	0.1701	0.739
GNF-00-0558-2660-3	SID12676365	6414	A-375-ECHO	A-375	70569	<	0.001		0.994		1.2	0.041	-1.299	0.02374	0.03134	0.0389	0.0693	0.037	0.0798	0.1823	0.583
GNF-00-0558-2660-3	SID12676365	6414	A-375-ECHO	A-375	70569	=	0.002	0.0	0.992	Missing Top	1.0	0.036	-1.828	0	0.0451	0.02163	0.0451	0.0386	0.0846	0.1646	0.689
GNF-00-0558-2660-3	SID12676365	6529	A4/Fuk-ECHO	A4/Fuk	72394	=					0.8	0.3		0.531	0.45	0.502	0.389	0.476	0.485	0.412	0.587
GNF-00-0558-2660-3	SID12676365	6529	A4/Fuk-ECHO	A4/Fuk	72394	<	0.001				0.8	0.3		0.477	0.3133	0.474	0.409	0.409	0.472	0.418	0.361
GNF-00-0558-2660-3	SID12676365	6529	A4/Fuk-ECHO	A4/Fuk	72394	<	0.001				0.8	0.3		0.415	0.484	0.442	0.442	0.513	0.423	0.455	0.505
GNF-00-0558-2660-3	SID12676365	6278	A-498-ECHO	A-498	69853	=	0.002	0.0	0.977	Missing Top	1.0	0.136	-0.974	0.0969	0.1246	0.1488	0.1799	0.1419	0.2595	0.36	0.685
GNF-00-0558-2660-3	SID12676365	6278	A-498-ECHO	A-498	69853	=	0.004	0.0	0.995		1.0	0.114	-1.28	0.0976	0.101	0.1044	0.1313	0.1582	0.2458	0.505	0.879
GNF-00-0558-2660-3	SID12676365	6278	A-498-ECHO	A-498	69853	=	0.003	0.0	0.993	Missing Top	1.0	0.09	-1.02	0.0609	0.1122	0.0897	0.0929	0.1282	0.2244	0.401	0.744
GNF-00-0558-2660-3	SID12676365	6401	A549-ECHO	A549	70212	=					1.0	0.3		0.383	0.2565	0.548	0.514	0.625	0.475	0.574	0.681
GNF-00-0558-2660-3	SID12676365	6401	A549-ECHO	A549	70212	<	0.001		0.849		1.2	0.3	-0.546	0.366	0.366	0.2006	0.35	0.606	0.489	0.515	0.728
GNF-00-0558-2660-3	SID12676365	6401	A549-ECHO	A549	70212	=	0.004	0.001	0.948	Missing Top	1.0	0.277	-0.927	0.192	0.342	0.2622	0.335	0.546	0.391	0.583	0.807
GNF-00-0558-2660-3	SID12676365	6670	ABC-1-ECHO	ABC-1	73830	<	0.001				0.8	0.208		0.208	0.2835	0.1813	0.2073	0.32	0.2893	0.2958	0.473
GNF-00-0558-2660-3	SID12676365	6670	ABC-1-ECHO	ABC-1	73830	<	0.001		0.747		0.8	0.255	-1.437	0.318	0.2942	0.169	0.2843	0.21	0.2595	0.3098	0.489
GNF-00-0558-2660-3	SID12676365	6670	ABC-1-ECHO	ABC-1	73830	<	0.001				0.8	0.249		0.2488	0.2424	0.2027	0.2254	0.2906	0.2665	0.321	0.517
GNF-00-0558-2660-3	SID12676365	6416	AGS-ECHO	AGS	70570	=	0.004	0.0	0.998		1.04	0.061	-1.922	0.065	0.0588	0.0387	0.0604	0.0883	0.1007	0.454	0.948
GNF-00-0558-2660-3	SID12676365	6416	AGS-ECHO	AGS	70570	=	0.005	0.0	0.995		0.802	0.046	-1.954	0.01933	0.0625	0.0223	0.055	0.0788	0.0877	0.421	0.754
GNF-00-0558-2660-3	SID12676365	6416	AGS-ECHO	AGS	70570	=	0.004	0.0	0.986		0.8	0.067	-1.579	0.0437	0.0539	0.1063	0.0509	0.1106	0.0888	0.373	0.684
GNF-00-0558-2660-3	SID12676365	6298	Alexander cells-ECHO	Alexander cells	69890	=	0.009	0.008	0.814	Low Confidence	0.8	0.297	-2.747	0.2167	0.317	0.377	0.3024	0.2782	0.351	0.738	0.626
GNF-00-0558-2660-3	SID12676365	6298	Alexander cells-ECHO	Alexander cells	69890	=	0.006	0.002	0.974		1.0	0.292	-1.259	0.2392	0.2987	0.366	0.2728	0.3041	0.449	0.669	0.941
GNF-00-0558-2660-3	SID12676365	6298	Alexander cells-ECHO	Alexander cells	69890	=	0.009	0.003	0.975		0.92	0.3	-1.795	0.2981	0.319	0.345	0.2981	0.394	0.403	0.776	0.898
GNF-00-0558-2660-3	SID12676365	6397	AN3-CA-ECHO	AN3-CA	70213	=	0.004	0.0	0.996	Missing Top	1.0	0.215	-0.892	0.1967	0.2434	0.2061	0.2307	0.2765	0.379	0.575	0.813
GNF-00-0558-2660-3	SID12676365	6397	AN3-CA-ECHO	AN3-CA	70213	=	0.006	0.001	0.988	Missing Top	1.0	0.201	-0.764	0.1929	0.1828	0.2216	0.2544	0.336	0.386	0.645	0.821
GNF-00-0558-2660-3	SID12676365	6397	AN3-CA-ECHO	AN3-CA	70213	=	0.01	0.008	0.861	Low Confidence	0.8	0.3	-1.461	0.2114	0.542	0.419	0.362	0.327	0.412	0.7	0.72
GNF-00-0558-2660-3	SID12676365	6189	BGC-823-ECHO	BGC-823	69957	=	0.004	0.002	0.988		0.821	0.083	-1.631	0.0371	0.0596	0.1181	0.0996	0.1153	0.1316	0.409	0.734
GNF-00-0558-2660-3	SID12676365	6189	BGC-823-ECHO	BGC-823	69957	=	0.004	0.002	0.965		0.874	0.1	-1.933	0.0658	0.02193	0.1486	0.097	0.1831	0.1201	0.403	0.799
GNF-00-0558-2660-3	SID12676365	6189	BGC-823-ECHO	BGC-823	69957	=	0.003	0.0	0.985	Steep Curve	1.0	0.077	-2.679	0.0374	0.054	0.0996	0.0358	0.0914	0.1569	0.3149	0.952
GNF-00-0558-2660-3	SID12676365	6189	BGC-823-ECHO	BGC-823	70841	<	0.001		0.996		1.195	0.055	-1.422	0.0584	0.0436	0.061	0.0654	0.041	0.0794	0.1491	0.51
GNF-00-0558-2660-3	SID12676365	6189	BGC-823-ECHO	BGC-823	70841	=	0.001	0.0	0.995	Missing Top	1.0	0.078	-1.588	0.0813	0.0762	0.0976	0.0548	0.0916	0.0822	0.1884	0.58
GNF-00-0558-2660-3	SID12676365	6189	BGC-823-ECHO	BGC-823	70841	<	0.001		0.999		1.2	0.044	-1.492	0.0342	0.0438	0.0342	0.0508	0.0534	0.0692	0.1612	0.598
GNF-00-0558-2660-3	SID12676365	6398	BT-20-ECHO	BT-20	70214	=	0.01	0.004	0.985		1.015	0.3	-1.249	0.2348	0.3158	0.332	0.344	0.356	0.494	0.81	0.96
GNF-00-0558-2660-3	SID12676365	6398	BT-20-ECHO	BT-20	70214	=	0.119	0.049	0.952		1.151	0.3	-2.537	0.544	0.479	0.32	0.386	0.919	1.286	1.151	1.019
GNF-00-0558-2660-3	SID12676365	6513	BT-474-ECHO	BT-474	72390	=					0.813	0.3		0.508	0.418	0.2901	0.427	0.764	0.446	0.517	0.813
GNF-00-0558-2660-3	SID12676365	6513	BT-474-ECHO	BT-474	72390	=					0.835	0.3		0.357	0.622	0.569	0.58	0.541	0.545	0.473	0.835
GNF-00-0558-2660-3	SID12676365	6513	BT-474-ECHO	BT-474	72390	=					0.907	0.3		0.602	0.631	0.426	0.508	0.947	0.506	0.465	0.907
GNF-00-0558-2660-3	SID12676365	6368	C32-ECHO	C32	69904	=	0.026	0.03	0.898		0.8	0.278	-0.502	0.262	0.319	0.355	0.439	0.485	0.5	0.584	0.814
GNF-00-0558-2660-3	SID12676365	6368	C32-ECHO	C32	69904	=	0.034	0.046	0.918	Missing Top	0.8	0.18	-0.33	0.2016	0.2828	0.366	0.419	0.475	0.511	0.513	0.644
GNF-00-0558-2660-3	SID12676365	6368	C32-ECHO	C32	69904	=					0.8	0.239		0.2392	0.333	0.438	0.432	0.42	0.454	0.516	0.699
GNF-00-0558-2660-3	SID12676365	6423	CAL-12T-ECHO	CAL-12T	69854	<	0.001				0.8	0.097		0.0972	0.0829	0.0842	0.0699	0.1645	0.1554	0.2591	0.426
GNF-00-0558-2660-3	SID12676365	6423	CAL-12T-ECHO	CAL-12T	69854	<	0.001				0.8	0.084		0.0838	0.0867	0.0824	0.0795	0.1416	0.1532	0.2399	0.438
GNF-00-0558-2660-3	SID12676365	6423	CAL-12T-ECHO	CAL-12T	69854	<	0.001				0.8	0.03		0.03019	0.1029	0.081	0.0892	0.081	0.1976	0.2347	0.494
GNF-00-0558-2660-3	SID12676365	6190	CAL27-ECHO	CAL27	70842	<	0.001		0.981		0.8	0.111	-0.728	0.141	0.1128	0.0929	0.1128	0.1335	0.1708	0.2745	0.408
GNF-00-0558-2660-3	SID12676365	6190	CAL27-ECHO	CAL27	70842	=	0.003	0.0	0.971		1.0	0.133	-1.998	0.119	0.0982	0.0657	0.2031	0.1381	0.1947	0.317	0.851
GNF-00-0558-2660-3	SID12676365	6190	CAL27-ECHO	CAL27	70842	=	0.004	0.0	0.997	Steep Curve	0.986	0.144	-3.33	0.1469	0.133	0.151	0.1716	0.1469	0.1223	0.483	0.974
GNF-00-0558-2660-3	SID12676365	6280	Calu-1-ECHO	Calu-1	69855	=	0.004	0.0	0.996		1.0	0.154	-1.649	0.1364	0.1327	0.1585	0.1548	0.1806	0.234	0.507	0.916
GNF-00-0558-2660-3	SID12676365	6280	Calu-1-ECHO	Calu-1	69855	=	0.004	0.001	0.986		1.0	0.151	-1.338	0.1085	0.1654	0.1397	0.1728	0.1654	0.2978	0.509	0.908
