CCLE name	Cell line primary name	Cell line aliases	Gender	Site Primary	Histology	Hist Subtype1	Notes	Source	Expression arrays	SNP arrays	Oncomap	Hybrid Capture Sequencing
NCIH1930_LUNG	NCI-H1930	H1930	M	lung	carcinoma	small_cell_carcinoma		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_E01_454664	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_D09_464716	yes	yes
NCIH1944_LUNG	NCI-H1944	H1944	F	lung	carcinoma	non_small_cell_carcinoma		ATCC	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_B11_474698	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_C10_464560	yes	yes
NCIH1963_LUNG	NCI-H1963	H-1963 | H1963	M	lung	carcinoma	small_cell_carcinoma		ATCC	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_D08_241128	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E05_256106	yes	yes
NCIH196_LUNG	NCI-H196	H196	M	lung	carcinoma	small_cell_carcinoma		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_C03_240902	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C01_256050	yes	yes
NCIH1975_LUNG	NCI-H1975	H1975	F	lung	carcinoma	non_small_cell_carcinoma		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_H03_241022	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_B05_256034	yes	yes
NCIH2009_LUNG	NCI-H2009	H2009	F	lung	carcinoma	adenocarcinoma		ATCC	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_A04_474636	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_A12_592882	yes	yes
NCIH2023_LUNG	NCI-H2023	H2023	M	lung	carcinoma	adenocarcinoma		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_A10_454768	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F09_464670	yes	yes
NCIH2029_LUNG	NCI-H2029	H2029	F	lung	carcinoma	small_cell_carcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_E05_436558	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E10_437262	yes	yes
NCIH2030_LUNG	NCI-H2030	H2030	M	lung	carcinoma	non_small_cell_carcinoma		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_E08_240960	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_G06_246764	yes	yes
NCIH2052_PLEURA	NCI-H2052	H2052	M	pleura	mesothelioma	NS		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_F12_383630	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_C03_437324	yes	yes
NCIH2066_LUNG	NCI-H2066	H2066	F	lung	carcinoma	small_cell_carcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_E03_436546	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F07_437210	yes	yes
NCIH2073_LUNG	NCI-H2073	H2073	F	lung	carcinoma	adenocarcinoma		ATCC		BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H02_464642	yes	yes
NCIH2081_LUNG	NCI-H2081	H2081	F	lung	carcinoma	small_cell_carcinoma		ATCC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D09_569554	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_C01_542960	yes	yes
NCIH2085_LUNG	NCI-H2085	H2085	M	lung	carcinoma	adenocarcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_D11_436570	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_B12_464582	yes	
NCIH2087_LUNG	NCI-H2087	H2087	M	lung	carcinoma	adenocarcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_D09_436574	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D08_437292	yes	yes
NCIH209_LUNG	NCI-H209	H-209 | H209	M	lung	carcinoma	small_cell_carcinoma		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_A12_240872	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D07_256086	yes	yes
NCIH2106_LUNG	NCI-H2106	H2106	M	lung	carcinoma	non_small_cell_carcinoma		ATCC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_H12_302140	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E12_437258	yes	yes
NCIH2110_LUNG	NCI-H2110	H2110		lung	carcinoma	non_small_cell_carcinoma		ATCC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C05_569446	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_B05_578308	yes	yes
NCIH211_LUNG	NCI-H211	H211	F	lung	carcinoma	small_cell_carcinoma		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_C06_240908	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A11_293300	yes	yes
NCIH2122_LUNG	NCI-H2122	H2122	F	lung	carcinoma	adenocarcinoma		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_G02_240996	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C03_246662	yes	yes
NCIH2126_LUNG	NCI-H2126	H2126	M	lung	carcinoma	adenocarcinoma		ATCC	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B02_523522	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_G09_542892	yes	yes
NCIH2141_LUNG	NCI-H2141	H2141	M	lung	carcinoma	small_cell_carcinoma		ATCC	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B03_523472	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_A01_542800	yes	yes
NCIH2170_LUNG	NCI-H2170	H2170	M	lung	carcinoma	squamous_cell_carcinoma		ATCC	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_D09_257686	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_G02_256148	yes	yes
NCIH2171_LUNG	NCI-H2171	H2171 | H-2171	M	lung	carcinoma	small_cell_carcinoma		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_D03_240926	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D03_246686	yes	yes
NCIH2172_LUNG	NCI-H2172	H2172	F	lung	carcinoma	non_small_cell_carcinoma		ATCC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G09_569586	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A12_335210	yes	yes
NCIH2196_LUNG	NCI-H2196	H2196	M	lung	carcinoma	small_cell_carcinoma		ATCC	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_A10_257616	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_F08_293414	yes	yes
NCIH2227_LUNG	NCI-H2227	H2227	M	lung	carcinoma	small_cell_carcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B03_436620	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A02_437560	yes	yes
NCIH2228_LUNG	NCI-H2228	H2228	F	lung	carcinoma	adenocarcinoma		ATCC	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_C10_241108	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D06_256084	yes	yes
NCIH226_LUNG	NCI-H226	H226	M	lung	carcinoma	squamous_cell_carcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G06_436504	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F02_437454	yes	yes
NCIH2286_LUNG	NCI-H2286	H2286	F	lung	carcinoma	small_cell_carcinoma		ATCC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D01_569440	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_G04_578292	yes	yes
NCIH2291_LUNG	NCI-H2291	H2291	M	lung	carcinoma	adenocarcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_H10_436434	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G04_437224	yes	yes
NCIH2342_LUNG	NCI-H2342	H2342	M	lung	carcinoma	adenocarcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G11_436494	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G02_437228	yes	yes
NCIH2347_LUNG	NCI-H2347	H2347	F	lung	carcinoma	adenocarcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_D01_436528	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F01_437206	yes	yes
NCIH23_LUNG	NCI-H23	H23	M	lung	carcinoma	non_small_cell_carcinoma		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_D08_454648	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E03_437410	yes	yes
NCIH2405_LUNG	NCI-H2405	H2405	M	lung	carcinoma	adenocarcinoma		ATCC	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_B12_474708	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_B11_578340	yes	yes
NCIH2444_LUNG	NCI-H2444	H2444	M	lung	carcinoma	non_small_cell_carcinoma		ATCC	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_D12_257692	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F09_256138	yes	yes
NCIH2452_PLEURA	NCI-H2452	H2452	M	pleura	mesothelioma	NS		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_C08_454624	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B02_437542	yes	yes
NCIH28_PLEURA	NCI-H28	H28	M	pleura	mesothelioma	NS		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B06_436598	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_C07_592884	yes	
NCIH292_LUNG	NCI-H292	H292 | H292	F	lung	carcinoma	mucoepidermoid_carcinoma		ATCC	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A05_779628	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_E04_698570	yes	
NCIH322_LUNG	NCI-H322	H322 | NCI-H322M	M	lung	carcinoma	adenocarcinoma	Identical lines: NCI-H322 and NCI-H3255 share high SNP identity	ECACC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_H05_436448	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A09_437570	yes	
NCIH3255_LUNG	NCI-H3255	H3255	F	lung	carcinoma	adenocarcinoma	Identical lines: NCI-H322 and NCI-H3255 share high SNP identity	Academic Lab	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C07_779624	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_C12_780296	yes	yes
NCIH358_LUNG	NCI-H358	H358	M	lung	carcinoma	bronchioloalveolar_adenocarcinoma		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_B06_383736	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_C10_335254	yes	yes
NCIH441_LUNG	NCI-H441	H441	M	lung	carcinoma	adenocarcinoma		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_E05_240954	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_B07_293316	yes	yes
NCIH446_LUNG	NCI-H446	H446	M	lung	carcinoma	small_cell_carcinoma		ATCC	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_B03_257626	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H05_246786	yes	yes
NCIH460_LUNG	NCI-H460	H460	M	lung	carcinoma	large_cell_carcinoma		ATCC	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_H05_241218	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B01_335212	yes	yes
NCIH508_LARGE_INTESTINE	NCI-H508	H508	M	large_intestine	carcinoma	adenocarcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_F12_436508	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G08_410944	yes	yes
NCIH510_LUNG	NCI-H510	H510A | H510 | NCI-H510A	M	lung	carcinoma	small_cell_carcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_D12_436552	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F05_437214	yes	yes
NCIH520_LUNG	NCI-H520	H520	M	lung	carcinoma	squamous_cell_carcinoma		ATCC	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_D02_241116	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H02_246780	yes	yes
NCIH522_LUNG	NCI-H522	H522	M	lung	carcinoma	non_small_cell_carcinoma		ATCC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_B08_296028	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B02_335214	yes	yes
NCIH524_LUNG	NCI-H524	H524	M	lung	carcinoma	small_cell_carcinoma		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_A11_240870	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E08_246720	yes	yes
NCIH526_LUNG	NCI-H526	H526	M	lung	carcinoma	small_cell_carcinoma		ATCC	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_A05_257606	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_G09_293440	yes	yes
NCIH596_LUNG	NCI-H596	H596	M	lung	carcinoma	mixed_adenosquamous_carcinoma		ATCC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G11_569590	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_H11_293468	yes	yes
NCIH647_LUNG	NCI-H647	H647	M	lung	carcinoma	mixed_adenosquamous_carcinoma		ATCC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_A10_296008	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_G04_256152	yes	yes
NCIH650_LUNG	NCI-H650	H650	M	lung	carcinoma	bronchioloalveolar_adenocarcinoma		ATCC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G12_569550	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_B05_293312	yes	yes
NCIH660_PROSTATE	NCI-H660	H660	M	prostate	carcinoma	small_cell_carcinoma		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_B02_454586	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_C11_464558	yes	yes
NCIH661_LUNG	NCI-H661	H661	M	lung	carcinoma	large_cell_carcinoma		ATCC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C02_296040	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B09_335228	yes	yes
NCIH684_LIVER	NCI-H684	H684		liver	other	hepatoblastoma		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E06_587650		yes	yes
NCIH69_LUNG	NCI-H69	H69	M	lung	carcinoma	small_cell_carcinoma		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_C02_454610	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D04_437520	yes	yes
NCIH716_LARGE_INTESTINE	NCI-H716	H716		large_intestine	carcinoma	adenocarcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_E02_436548	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F08_464696	yes	yes
NCIH727_LUNG	NCI-H727	H727	F	lung	carcinoid-endocrine_tumour	NS		ATCC	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C12_474736	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H12_464628	yes	yes
NCIH747_LARGE_INTESTINE	NCI-H747	H747	M	large_intestine	carcinoma	adenocarcinoma		ATCC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_H01_296158	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E03_335288	yes	yes
NCIH810_LUNG	NCI-H810	H810	M	lung	carcinoma	large_cell_carcinoma		ATCC	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_G07_241198	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A07_335200	yes	yes
NCIH82_LUNG	NCI-H82	H82	M	lung	carcinoma	small_cell_carcinoma		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_D08_383708	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E11_335304	yes	yes
NCIH838_LUNG	NCI-H838	H838	M	lung	carcinoma	non_small_cell_carcinoma		ATCC	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F11_698878	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A05_335196	yes	yes
NCIH841_LUNG	NCI-H841	H841	M	lung	carcinoma	small_cell_carcinoma		ATCC	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_B09_474584	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D04_542788	yes	yes
NCIH854_LUNG	NCI-H854	H854		lung	carcinoma	adenocarcinoma		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A12_587660	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B10_698628	yes	yes
NCIH889_LUNG	NCI-H889	H889	F	lung	carcinoma	small_cell_carcinoma		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_C05_240906	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D10_246700	yes	yes
NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCI-H929	H929	F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_A07_454770	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E10_437396	yes	yes
NCIN87_STOMACH	NCI-N87	N87	M	stomach	carcinoma	NS		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_D09_383712	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_H11_335376	yes	yes
NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCO2		F	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	chronic_myeloid_leukaemia		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_C05_419702	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D06_437516	yes	yes
NH6_AUTONOMIC_GANGLIA	NH-6			autonomic_ganglia	neuroblastoma	NS		HSRRB	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_C06_436538	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C10_437500	yes	yes
NIHOVCAR3_OVARY	NIH:OVCAR-3	NCI:OVCAR-3 | OVCAR-3	F	ovary	carcinoma	NS	Identical lines: NIH:OVCAR-3 and ONCO-DG-1 share high SNP identity	ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_B08_383750	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_B08_410894	yes	yes
NMCG1_CENTRAL_NERVOUS_SYSTEM	NMC-G1			central_nervous_system	glioma	NS		HSRRB	CASED_p_NCLE_RNA4_HG-U133_Plus_2_F01_383710	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E01_411010	yes	yes
NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NOMO-1		F	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia		HSRRB	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C11_474588	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_D03_490508	yes	
NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NU-DHL-1		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C09_523624	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_G04_542916	yes	yes
NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NU-DUL-1		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	B_cell_lymphoma_unspecified		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F06_474744	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_G11_698622	yes	yes
NUGC2_STOMACH	NUGC-2		F	stomach	carcinoma	adenocarcinoma		HSRRB	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_A03_454754	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C12_256072	yes	
NUGC3_STOMACH	NUGC-3		M	stomach	carcinoma	NS		HSRRB	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C02_257648	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H04_246784	yes	yes
NUGC4_STOMACH	NUGC-4			stomach	carcinoma	signet_ring_adenocarcinoma		RIKEN	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_H06_419836	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E04_411004	yes	yes
OAW28_OVARY	OAW28		F	ovary	carcinoma	NS		ECACC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F10_569482	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_G06_698726	yes	yes
OAW42_OVARY	OAW42		F	ovary	carcinoma	NS		ECACC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F08_569484	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_C11_578348	yes	yes
OC314_OVARY	OC 314		F	ovary	carcinoma	serous_carcinoma	Identical lines: OC314, OC315 and OC316 share high SNP identity	ICLC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H10_454746	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G06_437480	yes	
OC315_OVARY	OC 315		F	ovary	carcinoma	serous_carcinoma	Identical lines: OC314, OC315 and OC316 share high SNP identity	ICLC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H09_454748		yes	
OC316_OVARY	OC 316		F	ovary	carcinoma	adenocarcinoma	Identical lines: OC314, OC315 and OC316 share high SNP identity	ICLC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_H02_436488	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E08_437400	yes	yes
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-AML2		M	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G07_523548	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_B10_578298	yes	yes
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-AML3		M	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E02_523588	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_F11_542836	yes	yes
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-AML5		M	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G10_523540	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_C08_578282	yes	yes
OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-LY10			haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma	Identical lines: KARPAS-422 and OCI-LY10 share high SNP identity.	Academic Lab	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H07_454718	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H01_464640	yes	yes
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-LY-19		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E06_523460	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_E05_542914	yes	yes
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-LY3			haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma		Academic Lab	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_B12_454606	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_B09_464584	yes	yes
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-M1			haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F11_474766	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_F12_490516	yes	yes
OCUM1_STOMACH	OCUM-1		F	stomach	carcinoma	diffuse_adenocarcinoma		HSRRB	CASED_p_NCLE_RNA4_HG-U133_Plus_2_E07_383688	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B03_437300	yes	yes
OE19_OESOPHAGUS	OE19		M	oesophagus	carcinoma	adenocarcinoma		ECACC	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C06_257656	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D09_256090	yes	yes
OE21_OESOPHAGUS	OE21		M	oesophagus	carcinoma	squamous_cell_carcinoma		ECACC		ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E09_256114	yes	yes
OE33_OESOPHAGUS	OE33		F	oesophagus	other	metaplasia		ECACC	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_C02_241092	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D08_256088	yes	yes
OELE_OVARY	OELE			ovary	other	immortalized_epithelial		Academic Lab / Achilles	RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A05_767916	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_G02_780354		
ONCODG1_OVARY	ONCO-DG-1		F	ovary	carcinoma	adenocarcinoma	Identical lines: NIH:OVCAR-3 and ONCO-DG-1 share high SNP identity. Likely to be NIH:OVCAR-3	DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H08_523532	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_G10_780218	yes	yes
ONS76_CENTRAL_NERVOUS_SYSTEM	ONS-76		F	central_nervous_system	primitive_neuroectodermal_tumour-medulloblastoma	NS		HSRRB	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H01_454722	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F06_437446	yes	yes
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OPM-2		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_D12_474702	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_F09_490366	yes	yes
OSRC2_KIDNEY	OS-RC-2			kidney	carcinoma	renal_cell_carcinoma		RIKEN	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C08_698810	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_C10_780376	yes	yes
OUMS23_LARGE_INTESTINE	OUMS-23			large_intestine	carcinoma	adenocarcinoma		HSRRB	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_C09_436520	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F03_437448	yes	yes
